3.872000000000000000e+03,4.763900000000000000e+05,1.024980000000000000e+05
3.874000000000000000e+03,4.552560000000000000e+05,1.022310000000000000e+05
3.876000000000000000e+03,5.210090000000000000e+05,1.051230000000000000e+05
3.882000000000000000e+03,5.630240000000000000e+05,1.137260000000000000e+05
3.894000000000000000e+03,3.565910000000000000e+05,-5.177500000000000000e+04
3.895000000000000000e+03,3.855300000000000000e+05,-7.594200000000000000e+04
3.896000000000000000e+03,3.928110000000000000e+05,-7.784700000000000000e+04
3.901000000000000000e+03,3.613100000000000000e+04,5.075190000000000000e+05
3.904000000000000000e+03,4.063200000000000000e+04,5.500940000000000000e+05
3.907000000000000000e+03,8.489800000000000000e+04,5.970420000000000000e+05
3.911000000000000000e+03,8.990900000000000000e+04,5.464330000000000000e+05
3.915000000000000000e+03,1.134960000000000000e+05,5.616150000000000000e+05
3.916000000000000000e+03,1.359110000000000000e+05,5.954960000000000000e+05
3.917000000000000000e+03,1.271550000000000000e+05,5.384460000000000000e+05
3.923000000000000000e+03,1.068610000000000000e+05,4.912740000000000000e+05
3.951000000000000000e+03,-1.157280000000000000e+05,2.022520000000000000e+05
3.952000000000000000e+03,-3.068900000000000000e+04,2.297600000000000000e+05
3.953000000000000000e+03,-1.666580000000000000e+05,2.582780000000000000e+05
3.955000000000000000e+03,-4.623700000000000000e+04,2.367190000000000000e+05
3.956000000000000000e+03,9.330900000000000000e+04,2.764170000000000000e+05
3.961000000000000000e+03,6.920300000000000000e+04,3.412790000000000000e+05
3.962000000000000000e+03,-6.702700000000000000e+04,3.338480000000000000e+05
3.963000000000000000e+03,-1.255200000000000000e+05,4.109350000000000000e+05
3.966000000000000000e+03,-3.354000000000000000e+03,3.635840000000000000e+05
3.967000000000000000e+03,1.047390000000000000e+05,3.872860000000000000e+05
3.969000000000000000e+03,1.178070000000000000e+05,4.013290000000000000e+05
3.970000000000000000e+03,-6.040400000000000000e+04,4.471800000000000000e+05
3.971000000000000000e+03,4.451000000000000000e+04,4.174500000000000000e+05
3.973000000000000000e+03,-4.751300000000000000e+04,4.664300000000000000e+05
3.976000000000000000e+03,-1.208410000000000000e+05,5.115140000000000000e+05
3.978000000000000000e+03,-4.411000000000000000e+03,5.296230000000000000e+05
3.979000000000000000e+03,5.213400000000000000e+04,4.746470000000000000e+05
3.980000000000000000e+03,6.223800000000000000e+04,6.210660000000000000e+05
